"Vải ưng lắm ạ, mịn mịn mỏng nhưng mặc ấm lắm.",positive
Rất đáng tiền.,positive
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh Rất đáng tiền.,positive
"Ta nói trước khi mua đắn đo dữ lắm mới dám đặt hàng, đặt rồi thì cứ mong chờ miết ấy :3 đến khi nhận được hàng rồi thì ưng gì đâu á, đúng là không uổng tiền mà :3 chắc chắn sẽ ủng hộ shop dài dài.",positive
Dù vậy nhưng vẫn ưng lắm.,positive
"Chất liệu xấu thậm tệ , quá thất vọng.",negative
"Áo sơ mi đen k rộng như hình, mình mặc vào trông rất gầy, vải k đẹp lắm.",negative
Áo màu trắng phải mặc thêm áo lót bên trog thì ok.,neutral
Vải ra màu.,negative
Form ôm rất đẹp,positive
Sảm phẩm đẹp nhưg áo đen hok giốg như hjh.,positive
"Rất tốt, hàng chính hãng.",positive
"Chất lượng sản phẩm kém, khong phai vai voan khong nhu hinh.",negative
Chất lượng bt.,neutral
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh Thời gian giao hàng rất nhanh Rất đáng tiền.,positive
Thời gian giao hàng rất nhanh.,positive
Tệ và xấu.,negative
"Shop nhiệt tình, đặt trưa nay, sáng mai có hàng rồi.",positive
"Đóng gói cẩn thận, áo trắng nhưng shop không hề làm lem như một số shop khác, nói chung rất ưng luôn.",positive
"Khuyên mọi người nên chọn Shop uy tín, chế độ bảo hành rõ ràng sẽ đỡ ức chế hơn.",negative
"Chất lên hơi cứng 1 chút nhưng so vs giá tiền thì khá ổn, đáng tiền :).",positive
"Đúng form, vải ok nhưng hơi mỏng, với giá này thì OK :v.",positive
Vải đẹp lắm ạ...❤❤.,positive
Vải cứng ko thấm hút.,positive
"Đóng gói sản phẩm rất đẹp và chắc chắn, hợp giá tiền.",positive
San pham tuy chat lieu vai hoi mong nhung mac cung duoc..,positive
Sp kém.,negative
Shop giao hàng khá nhanh.,positive
"Mua 3 chiếc thì 2 chiếc không hề có nhãn mác cả trên bao bì lẫn mác trên khăn, nhắn tin thì shop bảo gửi hàng hoàn tiền, nhưng mình muốn là shop đổi hàng thì không rep luôn.",negative
Phải gọi là thun tăm thì đúng hơn là len tăm.,negative
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh Thời gian giao hàng rất nhanh Thời gian giao hàng rất nhanh Thời gian giao hàng rất nhanh Thời gian giao hàng rất nhanh Thời gian giao hàng rất nhanh.,positive
Giày đẹp rất oke :)) chủ quán bán hàng siêu dth :>>.,positive
Thời gian giao hàng rất nhanh.,positive
Mua 2c phải trả lại 1 vì có 1c cạp chéo ko mặc được và form quần xấu.,negative
Khốn nạn vclll.,negative
"Size 34 nhưng mặc chật, ko co dãn nhiều.",neutral
"Áo đẹp, tương đối giống hình, vải mát nhg dễ nhăn, kiểu áo này cũng khó là ủi, đường chỉ hơi mỏng may, kém chắc chắc.",positive
"Chất đẹp và ok lắm , mọi Ng ủng hộ cho shop nhiều dô nha.",positive
Chất kaki nên giặt sẽ ra màu.,neutral
"Váy chất xấu, nhìn khác hình nhưng ok so với giá.",positive
"Chất lượng sản phẩm tạm được, áo hơi mỏng nhưng mặc ấm.",positive
Toi k ưng áo màu đỏ bn gửi cho t.đât hai ảo giống nhau mà sao gửi khảc vay.dầy cột nơ áo màu đỏ thì nó ngản.còn cã hai ao may k thẵng một bênvdài một bên ngắn may ảo mà k có eo gi het.áo thì quá là mỏng manh.,negative
"Đệm dày, đẹp.",positive
Mua 7cái đều ưng cả.,positive
Rất ưng ý vs sp của shop chất liệu đẹp giống hình giao hàng nhanh.,positive
Hơi khác so với mình nghĩ nhưng khá ok.,neutral
Hàng quá chuẩn so với giá.,positive
Rất đáng tiền.,positive
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Rất đáng tiền Thời gian giao hàng rất nhanh.,positive
một vài chi tiết k giốg hình.mặt trong lót màu trắg chứ k phải màu đen. có lẽ hình trên là hàng SF.,negative
Rất đáng tiền Shop phục vụ rất tốt Thời gian giao hàng rất nhanh.,positive
"Vải mặc dễ chịu lắm, form đứng đẹp, chuẩn size như shop đã đăng, mặc vào không sai 1li luôn.",positive
Váy rất ngắn.,negative
Mình mua hàng nhiều nơi nhưng chưa thấy shop nào chu đáo như thế này.,positive
"Quá tuyệt vời , lần đầu tiên đánh giá trên shoppy , chị chủ nhiệt tình nhất hệ mặt trời , shop bán đồ rất đẹp , gói hàng cẩn thận , giá cả vừa phải , chất vải thì khỏi bàn , ủng hộ shop dài dài kkk.",positive
.,neutral
Tạm ổn.,neutral
Shop phục vụ rất tốt .,positive
Chất lượng sản phẩm tuyệt vời.,positive
Giao hàng siêu nhanh luôn.,positive
Áo đẹp nhưng giặt ra màu.,negative
"Áo y như hình, vải hơi mỏng xíu và dây áo dơ.",neutral
Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh.,positive
Chất oke .,positive
Giao hành siêu nhah👍🏻.,positive
"Có điều quần của bộ gấu mk nhận có bị lỗi 1 đường dài, hơi tiếc nhưng vẫn sẽ cho shop 5*.",positive
"Sản phẩm không đẹp,bị trầy xướt tùm lùm hết,không ưng ý lắm.nên cho xem hàng trước khi nhận.",neutral
"Áo sơ mi vải hơi mỏng, tạm dc, Đóng gói sản phẩm rất đẹp và chắc chắn.",positive
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Rất đáng tiền Rất đáng tiền Thời gian giao hàng rất nhanh.,positive
"Shop phục vụ rất tốt, Chất vải hơi dày, hơi nóng.",neutral
💓.,positive
Đẹp lắm :>.,positive
Chất lượng sản phẩm tuyệt vời Lúc đặt mình đang cần gấp nên giục shop mấy lần liền nhg ad vẫn rất thân thiện.,positive
Túi rất đẹp.,positive
"Rất rất rất tốt, shop tư vấn rất nhiệt tình.",positive
...từ lúc hỏi mua cho đến lúc hỏi phát nhầm hàng shop cũng ko thèm tl Shop phục vụ kém.,positive
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh.,positive
Shop phục vụ rất tốt .Chất lượng sản phẩm tuyệt vời .minh mua 2lan roi đều rất ưng.,positive
"Thời gian giao hàng nhanh, mình đặt tối hôm trước hôm sau đã có rồi.",positive
Shop cũng để lại giấy nhớ với dòng nhắn gửi siêu yêu :> cảm ơn shop ạ ❤.,positive
Sản phẩm tạm ổn cái màu vàng ngắn ko đúng kích thước.,negative
Định đổi bộ xám mà thoi mất time quá.,negative
Cho shop 5 sao.,positive
Set này đẹp ạ.,positive
"Dép êm mềm, nhưng sz hơi nhỏ.",positive
"Không ngờ mặc lên vừa y, form dáng khá đẹp mặc dù giá tiền khá rẻ.",positive
Chỉ k bằng lòng hàng bị rách thôi.,positive
Shop phục vụ rất tốt Thời gian giao hàng rất nhanh Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời.,positive
Size 36 nhỏ hơn bình thường.,neutral
Ai đánh giá 5 sao đều là người của shop à.,negative
Màu kem bị dính màu.Chưa giặt mà đã ra màu cỡ đó rồi.,negative
Lúc nào cũng 5*.,positive
K đáng tin cậy chị em ơi.,negative
Áo đẹp lắm luôn 😍 shop ạ.,positive
Quá đắc so với các shop khác.,negative
giay rat đẹp.y hình .tuy nhiên co 1 đôi ck mình mag k.vừa nt noi shop nhơ shop đổi lai zum ma 2.3 ngay sau mới t.lời .,positive
"Chất mền mịn, shop tư vấn size chuẩn, mặc lên rất tôn dáng, sẽ ủng hộ shop tiếp nhé.",positive
Giặt không phai màu.,neutral
"Đóng gói sản phẩm rất đẹp và chắc chắn, Thời gian giao hàng rất nhanh.",positive
áo tệ quá.,negative
Áo mặc rất thích.,positive
Phù hợp giá xiền :3.,positive
Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh.,positive
"Rất đáng tiền, áo đẹp.",positive
Trg khi mình chả lm j nên tội.,negative
Có vẻ hơi mỏng manh.,neutral
Rộng pai.,neutral
.,positive
Hàng chất lượng.,positive
"Với giá cả thì sp ok.Mẫu mã đẹp,mặc rất thích.",positive
Quần mặc thích.,positive
Giao hàng nhanh không thể ngờ.,positive
Chủ shop nhiệt ti hf đóng gói sản phẩm đẹp chắc chắn.,positive
Lần đầu mua quần áo trên shopee mà ưng như v luôn.,positive
"Đẹp hơn mong đợi ,giao hàng cực nhanh .Sẽ ủng hộ shop tiếp tục .À mình thấy có vài bạn cmt sợ dãn áo ,riêng áo len thì mình giặt tay rồi phơi ngang theo chiều áo đừng phơi giống các áo mình phơi thông thường thì áo len sẽ k bị giãn .Mình mặc mấy lần rồi mà áo form vẫn đẹp ạ :).",positive
"Áo xinhhh, vải mát nhẹ, đường may chắc chắn, đẹp.",positive
"Quần rất đẹp nhưng không vừa, nghe shop quảng cáo free size 57kg đổ lại nên mình mua luôn 5 cái, mình chỉ 52kg, mình nghĩ quần này thoải mái cho bạn nào vòng 3 dưới 85cm và cân nặng tầm 48kg đổ lại.",negative
Gom quần nhỏ hơn bt.,negative
Được vs giá tiền nha mn hàng ổn trừ cái cổ áo thì ổn hơi nhăn.,positive
Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời.,positive
Mỗi tội cái vỏ nilon bên ngoài hơi bẩn 1 tý thui.,negative
Rất đáng tiền Thời gian giao hàng rất nhanh Chất lượng sản phẩm tuyệt vời.,positive
Vải khá mềm và mát.,positive
"Áo quá rộng, vải nóng.",negative
"Áo ngực mặc đẹp, thoái mái.",positive
Váy mát nhưng mỏng.,neutral
Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh.,positive
Chất lượng sản phẩm tuyệt vời Rất đáng tiền.,positive
nói 55 kg đổ xuống mặt vừa. mà đứa nhỏ 30kg chưa mặt vừa nữa. tệ. rất tệ 😤 Thời gian giao hàng rất nhanh Shop phục vụ rất tốt Đóng gói sản phẩm rất đẹp và chắc chắn.,negative
Mua sale là sai ư.,neutral
Thời gian giao hàng rất nhanh So với giá thì chất lượng ok.,positive
Đẹp đẹp đẹp.,neutral
"Chất lượng sản phẩm tuyệt vời, túi nhỏ nhỏ xinh xinh, mình rất thích túi nhỏ gọn. có điều túi đỏ shop giao khóa hơi lệch rồi shop.",positive
"Chất lượng sp tốt,duyệt đơn và gửi hàng chậm!",positive
Hàng y hình thậm chí đẹp hơn hình.,positive
Ưng nhất trong những sp đã đặt.,positive
Áo ngắn.,negative
"(minh da chu dong lien he, mua day la lan 2).",negative
Shop phục vụ rất tốt Thời gian giao hàng rất nhanh.,positive
Shop phục vụ rất tốt Shop phục vụ rất tốt Shop phục vụ rất tốt Shop phục vụ rất tốt.,positive
Chất liệu vải ko đẹp lắm đường may thì lỏng lẻo quá chất lượng so với giá tiền thì ko hợp lý rất thất vọng về shop.,negative
Đóng gói sản phẩm rất đẹp và chắc chắn.,positive
Ống tay không rộng như hình Đóng gói sản phẩm rất đẹp và chắc chắn.,positive
Thời gian giao hàng nhanh Đóng gói sản phẩm đẹp.,positive
Chất lượng sản phẩm tốt nhưng không có sạc đi kèm rất bất tiện.,negative
Chất k đẹp.,negative
CHỦ SHOP DỄ THƯƠNG CỰC💓💓.,positive
"Chất lượng sản phẩm tuyệt vời, chất quá đẹp so với giá luôn nha, shop phục vụ nhiệt tình yêu lắm luôn.",positive
"Quần đẹp, chủ shop dễ thương còn đc tặng thêm cuốn sổ nhỏ mini cute ưng lắm , sẽ ủng hộ shop dài dài ♥♥.",positive
Chủ shop rất dễ thương lại nhiệt tình 😘😘😘.,positive
"So vs giá đó thì chất lượng sp đã quá ok, ngoài sự mong đợi, mình đặt 3 sp nhưng shop chỉ giao đc 2 vì hết hàng nhưng shop cũng đã kèm phong thư trả lại tiền và xl vì sự cố nên rất hài lòng.cảm ơn shop :).",positive
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn. shop đóng gói rất tốt.,positive
"Sp giống hình,tuy nhiên fom nhỏ hơn so với chuẩn,m đặt fom rộng mà vẫn nhỏ!",neutral
"Mẫu này vải rất đẹp, đúng y hình, mặc lên cute lắm luôn và sexy nữa.",positive
Sp trên cả mong đợi luôn ạ.,positive
Cám ơn shop nhiều !!,positive
"Shop nhiệt tình, giao hàng nhanh.",positive
Đóng gói cẩn thận.,positive
"Chất lượng tốt, chủ shop nhiệt tình nữa.",positive
Hàng vừa ý.,positive
"Giao đủ số lượng nhưng fom áo rất rộng, vải quá mỏng, không có đường may dằn chỉ có đường may vắt sổ thôi.",negative
Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Thời gian giao hàng rất nhanh Shop phục vụ rất tốt Chất lượng sản phẩm tuyệt vời.,positive
Chất lượng sản phẩm tuyệt vời.rat tôn dáng nhá.,positive
Có thể mặc để vắt sữa.,positive
Áo đẹp lắm shop ơi.,positive
Vãi mỏng.,negative
Gói hàng kĩ.,positive
Quần hơi mỏng Đóng gói sản phẩm chắc chắn.quần rộng quá.,negative
Đẹp hơn tưỡng tượng Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh.,positive
Đáng đồng tiền Thời gian giao hàng nhanh Đóng gói sản phẩm chắc chắn Chất lượng sản phẩm tốt.,positive
Shop giao nhầm miếng thép đa năng.,negative
Chất lượng sản phẩm tuyệt vờiThời gian giao hơi chậm.,positive
"Mặc rất thoải mái, nhẹ nhàng như không mặc vậy.",positive
Chất lượng sản phẩm tuyệt vời.,positive
Mặc rất thích :3.,positive
Chất vải tạm được.,neutral
Hàng rất đẹp và mịn ấm lắm.,positive
Chất lượng áo gọi là ổn so với giá tiền.,positive
Thích quá nên mang đi giặt luôn quên k chụp ảnh.,positive
"Áo đẹp, form đẹp, vải mát, nhẹ nhàng tiểu thư, ưng lắm.",positive
"hàng kém , không giống hình.",negative
giày cực thic lun í 😍💚 shop phục vụ rất tốt. . sẽ ủg hộ shop lần sau.,positive
"Mặc dù hàng có giá trị không cao,nhưng mình có tâm lí mua hàng luôn muốn được xem hình thật sản phẩm không qua chỉnh sửa,vì vậy bỏ chút thời gian chụp hình cho các bạn cần tham khảo.Chất lượng vải tốt.Sau khi nhận hàng nhìn trực tiếp, mình thấy vô cùng ưng ý, đúng với hình ảnh.",positive
Hamg giao màu đúng theo yêu cầu.,positive
"Vải mát nhưng nhăn quá, mặc mới có 15ph ngồi thôi mà đã nhàu như thế.",negative
"Shop phục vụ khá tốt,trả lời khách hàng rất nhanh chóng.",positive
"Áo k giống hình, giao sai màu.",negative
Giao hàng siêu siêu thần tốc luôn.,positive
Giao sai màu.,negative
Áo đẹp lắm luônnnnn.,positive
Chất lượng sản phẩm tuyệt vời :)).,positive
Chất lượng sản phẩm vô cùng tuyệt vời luôn ạ.,positive
Sẽ ủng hộ shop.,positive
Thời gian giao hàng rất nhanh.,positive
Mình sẽ giới thiệu và tiếp tục ủng hộ shop.,positive
"Đẹp lắm shop ơi, mình mập cứ sợ ko vừa, ai ngờ vừa y, cảm ơn shop.",positive
"Đóng gói sản phẩm rất đẹp và chắc chắn, áo mềm mịn và rộng rãi thoáng mát.",positive
Chất lượng rất kém và bị lỗi đề nghị shoopee hoàn tiền lại cho tôi.,negative
Shop tự nhận làm hàng ko chuẩn!,neutral
"Áo đẹp hơn hình, chất mịn.",positive
Quần ok so với giá tiền.,neutral
"Chai bị móp, mất nắp, nhãn bị rách, có dấu hiệu đã qua sử dụng. -_-.",negative
Màu không giống hình.,negative
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh !,positive
"Đã cố ý đặt thêm 2c quần để đc chuyển vào cùng tất bầu đã thiếu hôm trc, có hỏi ý shop là bấm đặt tất bầu luôn nhưng trừ tiền ra vì đã tính tiền ở đợt hàng trc r , và shop oke xong lại bảo kh trừ đc .",negative
"Chuẩn hình,chất lượng 5*,bán hàng rất có tâm❤️.",positive
Shop đóng gói cẩn thận.,positive
"Chất lượng sp tốt, đóng gói kỹ càng Đóng gói sản phẩm rất đẹp và chắc chắn.",positive
"Chất vải dày, quá tốt so vs giá tiền.",positive
"Sim dùng rất ok, đây là cái thứ 2 mua về.",positive
Đặt size 41 thì shop giao 42.,negative
Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Thời gian giao hàng rất nhanh.,positive
"áo đẹp , giao hàng đúng nhanh iu shop nhìu.",positive
Vải chất kém.,negative
"Đóng hàng thì móp méo, nghĩ sao cái hộp nhựa cứng mà đóng sao nó méo xẹo luôn.!.",negative
Thời gian giao hàng rất nhanh .,positive
Áo đẹp lắm á vải rất ok.,positive
Nhầm hàng.,negative
Form áo đẹp.,positive
Quá đẹp!,positive
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn se ung hộ sop dai dai.,positive
Màu đậm hơn so với ảnh.,negative
"Giao hàng hơi lâu, áo hơi chật.",negative
Đẹp ngoài mong đợi.,positive
Shop phục vụ rất kém.,negative
Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh Shop phục vụ rất tốt Rất đáng tiền.,positive
Mua cùng 1 loại nhưng cái áo này loại khác.,neutral
Mình lại là tín đồ mầu hồng nên hơi thất vọng.,negative
Từ Bình Tân giao hàng qua Bình Chánh mà tính phí ntn nè mọi người.,neutral
Shop phục vụ rất kém.,negative
Sp rất ưng nhưng ai đi size 36 thì nên chọn đôi to hơn 1 size!,positive
Chất vải dày dặn.,positive
Màu không giống với hình .Chất lượng sản phẩm tạm được.,neutral
"Shop ship sai màu, đã phản ánh nhưng ko đổi.",negative
"form áo vừa vặn, tay áo hơi chật với mình.",neutral
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn.,positive
Giao hàng lâu.,negative
Nhìn như mấy cô y tá.,neutral
Rất hài lòng.,positive
Sản phẩm nhìn đẹp nhưng chưa xài nên chưa biết chất lượng.,positive
Giao hàg hơi lâu.,negative
Thất vọng ghê.,negative
Sáng th4 mình đặt hàng vì cần gấp nên mình có chat nói với shop thế là hsau shop đã giao hàng cảm ơn shop nhiều nhiều.,positive
Shop bán hàng đúng chất lượng giá lại siêu rẻ se ủng hộ shop dài dài.,positive
Hàng giao nhanh mẫu mã tuyệt vời Shop phục vụ rất tốt Rất đáng tiền.,positive
Shop uy tín.,positive
Vải mỏng mịn.,positive
Qáo đẹp nhưng hơi chậm🍃❣️.,positive
Sp bị bong keo.,negative
"Gửi hàng nhầm, đã liên hệ với shop .",negative
Cho 5☆.,positive
Giày đẹp....,positive
Cho 5 sao ạ.,positive
Chất lượng sản phẩm rất kém.,negative
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh.,positive
Còn chiếc màu đỏ với màu ghi xác định k mặc được vì chất quá xấu với nóng.,neutral
Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tốt Đóng gói sản phẩm rất đẹp và chắc chắn.,positive
K đẹp như kì vọng.,negative
"Chất vải đẹp, giống hình, nhưng form hơi rộng so với size.",neutral
"Đẹp, nhưng hơi rộng rồi...đặt thêm cái nữa nha.",neutral
Chất lượng sản phẩm tuyệt vời.,positive
Chat liệu thun ok.,positive
Kiểu dáng đẹp 👍👍👍.,positive
Thời gian giao hàng rất nhanh.,positive
Quần đẹp vãi dày thích hơp cho mấy bạn chân thon nhỏ vải rất dày.,positive
"Shipper nói chuyện hoà đồng, cư xử tử tế Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh Cực thích.",positive
"chất như vải màn, váy bị rách.",negative
Chất co giãn tốt nhưng không mềm mại như mình nghĩ.,positive
Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Thời gian giao hàng rất nhanh!,positive
Vải như cái vải mùng lun 😔.,negative
Chỉ bung hết ra.,negative
"Đóng gói sản phẩm rất đẹp và chắc chắn .Shop phục vụ rất tốt, dễ tính💕.Rất đáng tiền 👏.",positive
Nên phải trả hàng.,negative
Thời gian giao hàng rất nhanh Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Rất đáng tiền Shop phục vụ rất tốt.,positive
Áo rất đẹp.,positive
"Sp phù hợp với giá tiền, Shop phục vụ rất tốt, Thời gian giao hàng nhanh, chúc shop buôn may bán đắt 😊😊😊.",positive
Good product quality.,positive
"Chất lượng ok, thời gian giao hàng nhanh.",positive
Đóng gói sản phẩm rất đẹp và chắc chắn.,positive
Chất dep.,positive
Cảm ơn shop.,positive
Ship hàng nhanh.,positive
Không đáng tiền.,neutral
Rất mỏng.,negative
Tiền nào của ấy thui.,neutral
Vải hơi mỏng nhưng hợp vs giá tiền.,neutral
Thời gian giao hàng rất chậm Rất không đáng tiền Shop phục vụ rất kém.,negative
Thời gian giao hàng rất nhanh.,positive
Mình 94 mà mặc méo vừa.,negative
"Dung nhu mong doi,ok.",positive
"Có điều shop chú ý kiểm tra hàng trước khi giao cho khách nhé, bộ màu vàng của mình bị thủng 2 lỗ ở quần nhưng thôi lỗ cũng nhỏ mà đồ mặc ở nhà nên cũng ko sao.",neutral
"Shop nhiệt tình tư vấn và giúp đỡ khách, Chất lượng sản phẩm tuyệt vời.",positive
Chất vải chắc là nhanh bị dãn.,neutral
Buồn vì cái váy ngắn quá nhìn trông như cái phông vậy.,negative
Chất lượng sp tốt.,positive
Rộng hơn thì ok.,neutral
"Rất hữu ích, rẻ, phù hợp.",positive
Áo rất đẹp.,positive
"Vải len mỏng, váy ngắn trên gối, ko giống mô tả, dáng váy và màu đẹp, shop tư vấn nhiệt tình.",positive
Sẽ ủng hộ shop nhiều hơn.,positive
Rất xấu .,negative
Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền.,positive
Giao sai màu nt Shop kh trả lời luôn.,negative
"Shop phục vụ rất tốt, giao 10 cái đúng size mình ghi chú cho shop.",positive
Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh.,positive
Tạm ổn.,neutral
Chất lượng sản phẩm tốt.,positive
Mình mặc quả là thảm hoạ 😭😭.,negative
Mở ứng dụng Chrome,neutral
May đẹp .,neutral
Sản phẩm kém nên xem kĩ trước khi mua.,negative
k có hàng.,negative
"Màu đẹp, chất lượng tốt Shop phục vụ rất tốt.",positive
"Shop phục vụ rất tốt Thời gian giao hàng rất nhanh.m2 đặt,m3 đã có hàng,quá tuyệt 😍😍😍.",positive
Màu áo quá đậm.,neutral
"Áo siêu xinh, chất len mịn tay lắm nhá.",positive
So với mức giá ok.,neutral
"Đặc áo này ,giao áo khác,.",negative
Chất lượng sản phẩm tuyệt vời.,positive
Sản phẩm đẹp như hình.,positive
Thời gian giao hàng nhanh :).,positive
Minh dat tu size so 8 den size.,neutral
Sản phẩm cực đẹp luôn..,positive
Ủng hộ mẹ bầu mua vài bộ mặc thoải mái!,positive
"Màu son đẹp, ưng ý lắm luôn.",positive
Chất lượng sản phẩm tuyệt vời Rất đáng tiền Thời gian giao hàng rất nhanh.,positive
Thank shop!,positive
De giam mo bung thi ko ăn thua.,negative
Nên mua !!,positive
Sử dụng đc 3 lần :)) hết.,negative
"Form đẹp, nhưng size này cho ng <45kg thì vừa, m 48kg mặc chật.",positive
Giao hàng nhanh 👍 giá tiền ok.,positive
Áo đẹp.,negative
"Sản phẩm giống hình, chất lượng tốt, gói hàng cẩn thận.",positive
